symbol,market_cap
HDFCSILVER,7459.3
HDFCSML250,2428.9
HDFCVALUE,33.64
HDIL,99.54
HEADSUP,16.03
HEALTHADD,13.55
HEALTHCARE,9.23
HEALTHIETF,167.09
HEALTHX,891.97
HEALTHY,74.93
HECPROJECT,142.52
HEG,11462.87
HEIDELBERG,3592.04
HEMIPROP,3661.4
HERANBA,872.41
HERITGFOOD,3331.84
HEROMOTOCO,102245.88
HESTERBIO,1382.37
HEXATRADEX,927.06
HEXT,27404.07
HFCL,17748.87
HGINFRA,3884.2
HGM,67.36
HGS,1893.84
HIGREEN,344.99
HIKAL,2320.52
HILINFRA,373.16
HILTON,118.37
HIMATSEIDE,1110.18
HINDALCO,233037.39
HINDCOMPOS,679.37
HINDCON,118.92
HINDCOPPER,52117.76
HINDOILEXP,2079.67
HINDPETRO,79718.87
HINDUNILVR,529597.87
HINDWAREAP,1800.49
HINDZINC,251829.01
HIRECT,3253.75
HISARMETAL,83.15
HITECH,1878.75
HITECHCORP,240.46
HITECHGEAR,1155.15
HLEGLAS,2228.8
HLVLTD,564.99
HMAAGRO,1222.38
HMT,7344.96
HMVL,485.35
HNDFDS,5867.15
HNGSNGBEES,1238.28
HOACFOODS,191.41
HOLMARC,97.54
HOMEFIRST,12171.95
HOMESFY,45.07
HONASA,11065.83
HONAUT,27497.14
HONDAPOWER,2358.06
HPAL,356.47
HPIL,154.23
HPL,2282.67
HPTL,298.46
HRHNEXT,41.33
HSBCGOLD,501.51
HSCL,30701.36
HTMEDIA,401.84
HUBTOWN,2858.5
HUDCO,44842.56
HUHTAMAKI,1359.39
HVAX,216.6
HYBRIDFIN,58.73
HYUNDAI,148532.51
IBLFL,153.33
IBULLSLTD,4586.01
ICDSLTD,60.57
ICEMAKE,1262.38
ICICIAMC,162265.07
ICICIB22,10827.41
ICICIBANK,907094.97
ICICIGI,87806.91
ICICIPRULI,74451.76
ICIL,5541.56
ICRA,5241.58
IDBI,81718.26
IDEA,110293.21
IDEAFORGE,2657.36
IDEALTECHO,93.73
IDENTICAL,26.58
IDFCFIRSTB,60004.62
IDFNIFTYET,3.77
IEML,143.0
IEX,11175.59
IFBAGRO,823.37
IFBIND,4587.94
IFCI,15775.21
IFGLEXPOR,1365.17
IGARASHI,1211.79
IGCL,416.65
IGIL,14887.9
IGL,23163.03
IGPL,1323.25
IIFL,19597.34
IIFLCAPS,9763.48
IITL,381.05
IKIO,1198.24
IKS,28309.57
IMAGICAA,2563.35
IMFA,8093.12
IMPAL,1271.71
IMPEXFERRO,15.04
INA,3238.26
INCREDIBLE,159.84
INDBANK,152.22
INDGN,12069.16
INDHOTEL,90879.03
INDIACEM,12194.45
INDIAGLYCO,6990.89
INDIAMART,12603.88
INDIANB,114478.47
INDIANCARD,123.87
INDIANHUME,1713.21
INDIASHLTR,8823.04
INDIGO,166262.08
INDIGOPNTS,4109.64
INDIGRID,16383.16
INDIQUBE,3709.96
INDNIPPON,1781.89
INDOAMIN,813.71
INDOBORAX,886.65
INDOCO,1930.07
INDOFARM,661.77
INDORAMA,993.54
INDOSTAR,3263.76
INDOTECH,2869.84
INDOTHAI,3691.34
INDOUS,209.88
INDOWIND,178.55
INDPRUD,1139.74
INDRAMEDCO,3712.3
INDSWFTLAB,1196.62
INDTERRAIN,152.71
INDUSINDBK,71677.76
INDUSINVIT,5736.05
INDUSTOWER,108270.2
INFINIUM,336.98
INFLUX,622.51
INFOBEAN,1756.91
INFOLLION,215.49
INFOMEDIA,28.21
INFRA,9.1
INFRABEES,190.57
INFRAIETF,409.52
INFY,479618.02
INGERRAND,13968.84
INM,217.56
INNOMET,117.69
INNOVACAP,4291.87
INNOVANA,824.33
INNOVISION,764.64
INOXGREEN,7224.85
INOXINDIA,13242.39
INOXWIND,17446.56
INSECTICID,2036.56
INSPIRE,15.72
INSPIRISYS,328.82
INTELLECT,10419.21
INTENTECH,227.98
INTERARCH,3518.57
INTERNET,27.06
INTLCONV,491.11
INVENTURE,106.05
INVICTA,127.54
INVPRECQ,601.0
IOB,67475.09
IOC,201142.92
IOLCP,2759.45
IONEXCHANG,5837.33
IPCALAB,38740.63
IPHL,132.69
IPL,1727.45
IRB,26088.48
IRBINVIT,7753.68
IRCON,14343.81
IRCTC,43320.0
IREDA,38146.55
IRFC,136814.19
IRIS,492.61
IRISDOREME,675.87
IRMENERGY,1465.83
ISFT,122.66
ISGEC,7933.1
ISHAN,15.14
ISHANCH,160.37
IT,235.32
ITADD,147.17
ITBEES,3466.97
ITBETA,6.37
ITC,394928.84
ITCHOTELS,33525.5
ITDC,5000.36
ITETF,97.54
ITI,28917.89
ITIETF,456.69
IVALUE,1404.0
IVC,252.8
IVP,144.88
IVZINGOLD,742.79
IVZINNIFTY,90.95
IWARE,373.61
IWP,217.51
IXIGO,7284.8
IZMO,1066.83
JAGRAN,1438.69
JAGSNPHARM,1399.18
JAIBALAJI,7174.9
JAICORPLTD,2018.31
JAINAM,285.75
JAINIK,199.43
JAINREC,15839.44
JAIPURKURT,62.33
JALAN,2.69
JAMNAAUTO,4863.4
JARO,924.86
JASH,2654.14
JAYAGROGN,588.33
JAYBARMARU,995.9
JAYBEE,222.29
JAYESH,150.28
JAYKAY,2351.68
JAYNECOIND,10815.95
JAYSREETEA,261.2
JBCHEPHARM,32911.32
JBMA,14851.84
JETFREIGHT,94.43
JEYYAM,175.74
JGCHEM,1579.98
JHS,75.5
JINDALPHOT,1132.62
JINDALPOLY,3170.14
JINDALSAW,14356.32
JINDALSTEL,125460.64
JINDRILL,1562.08
JINDWORLD,2615.79
JIOFIN,163216.45
JISLDVREQS,46.67
JISLJALEQS,2325.34
JITFINFRA,771.11
JIWANRAM,13.49
JKCEMENT,40940.58
JKIL,3927.04
JKIPL,349.31
JKLAKSHMI,8019.73
JKPAPER,6529.29
JKTYRE,11819.87
JLHL,8117.07
JMA,201.0
JMFINANCIL,13208.8
JNKINDIA,2025.53
JOCIL,112.39
JPOLYINVST,1172.08
JPPOWER,13501.31
JSFB,4802.8
JSL,63397.87
JSLL,8365.44
JSWCEMENT,16702.58
JSWDULUX,13447.6
JSWENERGY,98496.23
JSWHL,13790.17
JSWINFRA,57288.04
JSWSTEEL,308836.38
JTEKTINDIA,3794.79
JTLIND,3081.76
JUBLCPL,2553.2
JUBLFOOD,31606.59
JUBLINGREA,11246.84
JUBLPHARMA,14821.11
JUNIORBEES,7829.51
JUNIPER,4522.58
JUSTDIAL,4515.87
JWL,12094.58
JYOTHYLAB,9768.27
JYOTICNC,17101.08
JYOTIGLOBL,86.22
JYOTISTRUC,1591.15
K2INFRA,62.46
KABRAEXTRU,856.83
KAJARIACER,18794.13
KAKATCEM,104.17
KALAMANDIR,1558.81
KALANA,30.97
KALPATARU,6732.36
KALYANIFRG,219.74
KALYANKJIL,42600.53
KAMAHOLD,8118.92
KAMATHOTEL,496.74
KAMDHENU,648.33
KAMOPAINTS,177.66
KANANIIND,32.25
KANCHI,177.67
KANDARP,135.94
KANORICHEM,384.5
KANPRPLA,506.64
KANSAINER,15849.7
KAPSTON,1052.95
KARMAENG,60.68
KARNIKA,818.37
KARURVYSYA,28274.78
KATARIA,227.15
KAUSHALYA,31.51
KAVDEFENCE,221.2
KAYA,394.73
KAYNES,27115.52
KAYTEX,105.32
KCEIL,154.76
KCK,95.4
KCP,2318.0
KCPSUGIND,303.31
KDDL,2911.36
KDL,183.97
KEC,14907.2
KECL,850.1
KEEPLEARN,32.39
KEI,46605.29
KEL,85.98
KELLTONTEC,817.57
KEN,85.24
KENNAMET,6028.63
KERNEX,2259.76
KESORAMIND,310.66
KEYFINSERV,153.09
KFINTECH,15509.39
KHADIM,186.17
KHAICHEM,532.86
KHAITANLTD,58.96
KHANDSE,26.22
KHFM,104.0
KICL,2069.16
KILITCH,539.21
KIMS,26627.25
KINGFA,6504.66
KIOCL,24613.92
KIRIINDUS,2469.93
KIRLFER,7174.09
KIRLOSBROS,13777.45
KIRLOSENG,24712.52
KIRLOSIND,3467.04
KIRLPNU,9680.07
KITEX,3271.8
KKCL,2951.85
KKJEWELS,114.29
KLBRENG-B,2662.72
KLL,80.98
KMEW,4326.61
KMSUGAR,284.65
KNAGRI,454.46
KNRCON,3537.65
KODYTECH,914.03
KOHINOOR,96.5
KOKUYOCMLN,932.83
KOLTEPATIL,3405.32
KONSTELEC,63.65
KONTOR,46.72
KOPRAN,796.26
KORE,153.87
KOTAKBANK,381695.59
KOTARISUG,231.26
KOTHARIPET,786.95
KOTHARIPRO,428.86
KOTIC,2025.95
KOTYARK,428.69
KOVAI,6171.44
KPEL,2433.45
KPIGREEN,8771.81
KPIL,21295.34
KPITTECH,20856.86
KPL,1626.16
KPRMILL,32026.26
KRBL,8385.38
KREBSBIO,128.72
KRIDHANINF,24.93
KRISHANA,3739.33
KRISHCA,263.55
KRISHIVAL,757.92
KRISHNADEF,1608.48
KRITI,426.84
KRITIKA,170.15
KRITINUT,495.02
KRMAYURVED,503.67
KRN,8062.95
KRONOX,522.35
KROSS,1183.68
KRSNAA,1900.91
KRT,52574.24
KRYSTAL,843.21
KSB,16899.21
KSCL,4994.73
KSHINTL,4498.98
KSHITIJPOL,29.19
KSL,3725.79
KSOLVES,728.22
KSR,62.25
KTKBANK,10151.53
KUANTUM,685.02
KWIL,6461.38
LAGNAM,148.12
LAHOTIOV,142.94
LAKPRE,5.43
LAKSHYA,146.22
LAL,126.79
LALPATHLAB,23022.06
LAMBODHARA,108.45
LAMOSAIC,26.67
LANCORHOL,179.1
LANDMARK,1665.23
LANDSMILL,135.43
LAOPALA,1986.9
LASA,39.98
LATENTVIEW,6029.79
LATTEYS,120.68
LAURUSLABS,59732.43
LAXMICOT,25.48
LAXMIDENTL,1099.24
LAXMIINDIA,585.4
LCCINFOTEC,81.43
LEMERITE,1103.98
LEMONTREE,9343.75
LENSKART,89772.71
LEXUS,36.59
LFIC,42.9
LGBBROSLTD,5660.58
LGEINDIA,108196.32
LGHL,1292.39
LIBAS,31.98
LIBERTSHOE,432.1
LICHSGFIN,30517.5
LICI,505367.32
LICMFGOLD,1398.42
LICNETFGSC,1863.34
LICNETFN50,860.03
LICNETFSEN,713.47
LICNFNHGP,728.03
LICNMID100,636.54
LIKHITHA,844.23
LINC,603.22
LINCOLN,1289.91
LINDEINDIA,62683.9
LIQGRWBEES,142.6
LIQUID,592.31
LIQUID1,1937.08
LIQUIDADD,1633.14
LIQUIDBEES,11089.33
LIQUIDBETF,625.13
LIQUIDCASE,9372.87
LIQUIDETF,469.68
LIQUIDIETF,1555.73
LIQUIDPLUS,763.47
LIQUIDSBI,69.2
LIQUIDSHRI,38.74
LLOYDS,224.82
LLOYDSENGG,8053.92
LLOYDSENT,10220.59
LLOYDSME,95839.93
LMW,15415.57
LODHA,89265.55
LOKESHMACH,496.12
LORDSCHLO,412.9
LOTUSDEV,6988.75
LOTUSEYE,245.6
LOVABLE,109.34
LOWVOL,46.67
LOWVOL1,179.48
LOWVOLIETF,3535.14
LOYALTEX,97.77
LPDC,101.14
LRRPL,66.58
LT,553141.7
LTF,70329.44
LTFOODS,14897.15
LTGILTBEES,2487.15
LTGILTCASE,114.27
LTM,126602.65
LTTS,38540.92
LUMAXIND,4766.41
LUMAXTECH,11102.89
LUPIN,105713.53
LUXIND,4229.88
LXCHEM,4014.3
LYKALABS,213.07
LYPSAGEMS,15.54
MAANALU,902.77
MACOBSTECH,220.39
MACPOWER,1120.47
MADHAV,35.15
MADHAVBAUG,258.63
MADHAVIPL,248.02
MADHUCON,39.04
MADHUSUDAN,228.6
MADRASFERT,1108.7
MAFANG,4464.82
MAFATIND,981.07
MAGADSUGAR,741.92
MAGNUM,145.31
MAGSON,218.16
MAHABANK,60378.71
MAHAPEXLTD,152.68
MAHASTEEL,1396.92
MAHEPC,330.98
MAHESHWARI,152.1
MAHICKRA,227.39
MAHKTECH,453.29
MAHLIFE,7236.58
MAHLOG,4000.65
MAHSCOOTER,13942.85
MAHSEAMLES,8583.99
MAITHANALL,2874.77
MAJESAUT,329.6
MAKEINDIA,247.52
MAL,95.29
MALLCOM,682.66
MALUPAPER,55.44
MAMATA,1026.39
MANAKALUCO,242.67
MANAKCOAT,1157.3
MANAKSIA,386.65
MANAKSTEEL,463.59
MANALIPETC,917.79
MANAPPURAM,25134.88
MANAV,49.94
MANBA,544.6
MANCREDIT,360.52
MANGALAM,46.66
MANGLMCEM,2549.0
MANILAM,126.72
MANINDS,3975.51
MANINFRA,4856.11
MANKIND,92638.68
MANOMAY,425.95
MANORAMA,8895.38
MANORG,389.68
MANUFGBEES,9.47
MANUGRAPH,42.89
MANYAVAR,10384.67
MAPMYINDIA,5059.37
MARALOVER,188.86
MARATHON,3168.77
MARC,154.09
MARCO,71.06
MARICO,100762.32
MARINE,3226.28
MARKOLINES,330.61
MARKSANS,8383.53
MARSONS,2632.27
MARUSHIKA,81.1
MARUTI,418784.23
MASFIN,6185.75
MASKINVEST,47.6
MASON,330.37
MASPTOP50,1299.75
MASTEK,5285.05
MASTER,129.2
MASTERTR,1005.41
MATRIMONY,866.4
MAWANASUG,440.65
MAXESTATES,6376.2
MAXHEALTH,96540.7
MAXIND,814.16
MAXPOSURE,90.85
MAXVOLT,440.52
MAYURUNIQ,2389.89
MAZDA,427.53
MAZDOCK,110445.44
MBAPL,4572.37
MBEL,1887.61
MBLINFRA,396.58
MCCHRLS-B,903.93
MCL,158.92
MCLEODRUSS,569.28
MCLOUD,1593.43
MCON,39.17
MCX,75707.08
MDL,83.38
MEDANTA,30111.41
MEDIASSIST,2555.18
MEDICAMEQ,343.17
MEDICO,348.53
MEDIORG,35.28
MEDISTEP,31.12
MEDPLUS,10539.6
MEESHO,88726.57
MEGAFLEX,175.9
MEGASTAR,327.52
MEGATHERM,525.19
MEIL,824.15
MENNPIS,300.9
MENONBE,704.7
MEP,18.34
MERCANTILE,259.09
METAL,501.5
METALIETF,1070.31
METROBRAND,27851.55
METROGLOBL,165.9
METROPOLIS,9887.46
MFML,26.14
MFSL,54938.82
MGEL,448.85
MGL,11189.05
MGSL,113.01
MHLXMIRU,196.48
MHRIL,4990.47
MICEL,1043.58
MICROPRO,26.81
MID150,12.02
MID150BEES,3327.19
MID150CASE,248.99
MIDCAP,190.96
MIDCAPADD,6.28
MIDCAPBETA,13.39
MIDCAPETF,1689.56
MIDCAPIETF,694.22
MIDHANI,7319.37
MIDQ50ADD,96.35
MIDSELIETF,100.51
MIDSMALL,449.12
MIDWESTLTD,4512.87
MIEL,25.52
MINDACORP,12355.62
MINDSPACE,30241.96
MINDTECK,645.48
MIRCELECTR,1222.69
MIRZAINT,450.12
MITCON,137.78
MITTAL,42.17
MKPL,200.45
MMFL,2365.8
MMP,628.33
MMTC,9706.5
MMWL,1217.7
MNC,44.93
MOALPHA50,6.39
MOBANK10,5.64
MOBIKWIK,1711.6
MOBILISE,83.9
MOCAPITAL,182.06
MODEFENCE,1380.81
MODINATUR,505.51
MODIRUBBER,345.31
MODIS,773.85
MODISONLTD,539.74
MODTHREAD,165.01
MOENERGY,72.6
MOGOLD,1702.69
MOGSEC,165.48
MOHEALTH,42.73
MOHITIND,33.41
MOIL,6309.06
MOINFRA,2.92
MOIPO,5.43
MOKSH,120.02
MOL,1248.68
MOLDTECH,367.01
MOLDTKPAC,1874.44
MOLOWVOL,68.96
MOM100,835.46
MOM30IETF,653.06
MOM50,56.24
MOMENTUM,43.92
MOMENTUM30,32.22
MOMENTUM50,347.96
MOMGF,1.55
MOMIDMTM,38.8
MOMNC,2.4
MOMOMENTUM,158.88
MON100,15082.2
MON50EQUAL,129.06
MONARCH,2166.23
MONEXT50,3.68
MONEYBOXX,511.28
MONIFTY100,12.84
MONIFTY500,273.63
MONOLITH,1087.02
MONQ50,180.62
MONTECARLO,1164.93
MOPSE,1.95
MOQUALITY,24.01
MOREALTY,297.61
MOREPENLAB,2270.72
MOS,334.67
MOSCHIP,3921.5
MOSERVICE,5.23
MOSILVER,1072.0
MOSMALL250,219.52
MOTHERSON,128236.48
MOTILALOFS,48506.91
MOTISONS,1338.87
MOTOGENFIN,94.22
MOTOUR,18.95
MOVALUE,164.19
MPHASIS,43411.45
MPSLTD,2839.57
MPTODAY,19.55
MRF,55134.86
MRIL,79.57
MRPL,29508.51
MSCIADD,3.28
MSCIINDIA,1606.98
MSPL,2025.73
MSTCLTD,3059.23
MSUMI,27057.18
MTARTECH,20547.41
MTEDUCARE,11.48
MTNL,1975.05
MUFIN,1963.58
MUFTI,507.79
MUKANDLTD,1979.59
MUKKA,723.0
MUKTAARTS,137.09
MULTICAP,83.92
MUNISH,165.84
MUNJALAU,810.0
MUNJALSHOW,517.58
MURUDCERA,204.52
MUTHOOTCAP,339.15
MUTHOOTFIN,137783.98
MUTHOOTMF,3256.4
MVGJL,845.06
MVKAGRO,2556.0
MWL,1046.95
MYMUDRA,91.13
NACLIND,3792.75
NAGAFERT,235.04
NAGREEKCAP,39.49
NAGREEKEXP,84.37
NAHARCAP,418.99
NAHARINDUS,506.8
NAHARPOLY,620.26
NAHARSPING,870.98
NAM-INDIA,64449.72
NAMAN,74.74
NAMOEWASTE,473.81
NARMADA,128.95
NATCAPSUQ,160.99
NATCOPHARM,19575.81
NATHBIOGEN,370.54
NATIONALUM,72611.24
NATIONSTD,2672.0
NAUKRI,62903.28
NAVA,18678.08
NAVINFLUOR,34914.59
NAVKARCORP,1505.19
NAVKARURB,87.52
NAVNETEDUL,3211.35
NAZARA,9763.61
NBCC,24853.5
NBIFIN,599.83
NCC,10296.68
NCLIND,799.13
NDGL,265.0
NDL,406.5
NDLVENTURE,401.1
NDRAUTO,1867.15
NDTV,888.49
NECCLTD,155.1
NECLIFE,241.85
NEELAM,25.88
NELCAST,1236.98
NELCO,1597.97
NEOCHEM,130.12
NEOGEN,4300.21
NEPHROCARE,131.64
NEPHROPLUS,5318.06
NESCO,8694.76
NESTLEIND,282266.65
NETF,710.65
NETWEB,23169.17
NETWORK18,5309.11
NEULANDLAB,19119.1
NEWGEN,7229.74
NEWJAISA,89.44
NEXT30ADD,45.36
NEXT50,1260.52
NEXT50ADD,8.54
NEXT50BETA,2307.76
NEXT50ETF,15.02
NEXT50IETF,2431.73
NEXTMEDIA,29.37
NFL,3838.78
NGIL,65.77
NGLFINE,1388.2
NH,36212.73
NHIT,34227.5
NHPC,83876.04
NIACL,26506.43
NIBE,1607.68
NIBL,77.42
NIDAN,20.92
NIF100BEES,348.71
NIF100IETF,157.07
NIFTY1,3352.33
NIFTY100EW,19.05
NIFTYADD,271.71
NIFTYBEES,63019.88
NIFTYBETA,69798.96
NIFTYBETF,172.67
NIFTYCASE,57.59
NIFTYETF,5250.16
NIFTYIETF,40592.77
NIFTYQLITY,28.64
NIITLTD,954.69
NIITMTS,4249.44
NIKITA,298.48
NILAINFRA,330.47
NILASPACES,535.69
NILE,501.32
NILKAMAL,1944.26
NIMBSPROJ,371.02
NINSYS,965.77
NIPPOBATRY,250.5
NIRAJ,173.17
NIRAJISPAT,14.81
NIRLON,5145.74
NIRMAN,43.61
NITCO,2011.64
NITINSPIN,2591.74
NITIRAJ,215.27
NITTAGELA,881.68
NIVABUPA,14517.32
NKIND,40.8
NLCINDIA,43845.45
NMDC,79478.03
NMSTEEL,40.54
NOCIL,3006.28
NOIDATOLL,70.57
NORBTEAEXP,96.36
NORTHARC,4186.33
NOVAAGRI,263.68
NOVARTIND,2543.15
NPBET,10.63
NPST,2506.25
NRAIL,808.41
NRBBEARING,2733.22
NRL,383.54
NRVANDANA,139.54
NSIL,2937.89
NSLNISP,12540.06
NTPC,387769.68
NTPCGREEN,93102.52
NUCLEUS,2121.29
NURECA,252.98
NUVAMA,24273.42
NUVOCO,10553.96
NV20,83.54
NV20BEES,152.6
NV20IETF,185.43
NXST,23505.23
NYKAA,76395.04
OAL,1046.63
OBCL,115.96
OBEROIRLTY,60677.94
OBSCP,951.12
OCCLLTD,491.76
ODIGMA,84.4
OFSS,84751.95
OIL,79703.78
OILCOUNTUB,324.99
OILIETF,284.18
OLAELEC,16121.58
OLECTRA,10169.8
OLIL,282.56
OMAXAUTO,279.96
OMAXE,1525.57
OMFREIGHT,280.85
OMFURN,75.3
OMINFRAL,888.02
OMNI,4647.37
OMPOWER,671.2
ONDOOR,86.99
ONELIFECAP,66.87
ONEPOINT,1419.77
ONESOURCE,20085.39
ONGC,375898.74
ONMOBILE,594.97
ONWARDTEC,550.64
ONYX,59.84
OPTIEMUS,3703.2
OPTIVALUE,181.32
ORBTEXP,440.69
ORCHASP,71.02
ORCHPHARMA,3159.55
ORIANA,4250.77
ORICONENT,1020.81
ORIENTALTL,51.46
ORIENTBELL,448.67
ORIENTCEM,2968.9
ORIENTCER,492.91
ORIENTELEC,3947.27
ORIENTHOT,1760.99
ORIENTLTD,67.05
ORIENTPPR,393.6
ORIENTTECH,1261.95
ORISSAMINE,2530.8
ORKLAINDIA,8753.61
ORTEL,5.64
ORTINGLOBE,12.6
OSELDEVICE,1056.63
OSIAHYPER,109.89
OSWALAGRO,651.04
OSWALGREEN,709.82
OSWALPUMPS,4684.47
OSWALSEEDS,113.42
OWAIS,312.1
PACEDIGITK,3702.93
PAGEIND,41481.26
PAISALO,4538.51
PAKKA,429.25
PALASHSECU,96.98
PALREDTEC,48.99
PANACEABIO,2216.97
PANACHE,584.91
PANAMAPET,1699.87
PANSARI,516.86
PAR,113.19
PARACABLES,1215.35
PARADEEP,13406.94
PARAGMILK,2814.84
PARAGON,76.31
PARAMATRIX,76.23
PARAS,6398.63
PARASPETRO,74.87
PARIN,699.32
PARKHOSPS,9999.2
PARKHOTELS,2637.31
PARSVNATH,345.97
PARTH,471.0
PARTYCRUS,107.99
PASHUPATI,1391.36
PASUPTAC,440.41
PATANJALI,49938.54
PATELENG,2811.73
PATELRMART,708.06
PATILAUTOM,385.79
PATINTLOG,81.21
PATTECH,104.59
PAUSHAKLTD,1158.87
PAVNAIND,267.62
PAYTM,70152.82
PCBL,11370.68
PCCL,706.17
PCJEWELLER,7527.73
PDMJEPAPER,797.58
PDSL,3907.34
PEARLPOLY,35.08
PELATRO,327.41
PENIND,2260.35
PENINLAND,568.58
PENTAGON,52.39
PERFECT,3.41
PERSISTENT,75783.1
PETRONET,41850.0
PFC,148174.57
PFIZER,21525.22
PFOCUS,23912.15
PFS,2001.35
PGEL,15280.1
PGHH,33041.78
PGHL,8631.68
PGIL,7115.94
PGINVIT,8476.64
PHANTOMFX,308.9
PHARMABEES,1359.39
PHOENIXLTD,63233.19
PHOGLOBAL,36.76
PICCADIL,5973.31
PIDILITIND,140259.62
PIGL,215.61
PIIND,46729.18
PILANIINVS,5192.89
PILITA,189.18
PINELABS,22448.8
PIONEEREMB,85.21
PIONRINV,132.68
PIRAMALFIN,45174.6
PITTIENG,3660.49
PIXTRANS,2109.86
PKTEA,244.57
PLASTIBLEN,432.72
PLATIND,1291.78
PLAZACABLE,178.29
PML,171.18
PNB,125847.73
PNBGILTS,1278.07
PNBHOUSING,27176.62
PNC,31.03
PNCINFRA,5464.54
PNGJL,8828.51
PNGSREVA,1353.52
POCL,4216.96
PODDARMENT,268.54
POKARNA,2709.75
POLICYBZR,76996.75
POLYCAB,121778.15
POLYMED,15396.51
POLYPLEX,2974.44
POLYSIL,347.03
PONNIERODE,263.37
POONAWALLA,36882.41
POSITRON,152.01
POWERGRID,296689.26
POWERICA,6175.73
POWERINDIA,149629.42
POWERMECH,7895.85
PPAP,289.05
PPL,500.13
PPLPHARMA,21533.82
PPSL,22.12
PRABHA,2217.87
PRABHAPP,56.26
PRADPME,642.36
PRAENG,159.59
PRAJIND,7518.87
PRAKASH,2553.71
PRAKASHSTL,82.6
PRAMARA,483.17
PRATHAM,250.97
PRAVEG,783.7
PRAXIS,152.37
PRECAM,1510.27
PRECISION,17.56
PRECOT,648.0
PRECWIRE,7769.34
PREMCO,141.23
PREMEXPLN,3016.0
PREMIER,8.93
PREMIERENE,45933.63
PREMIERPOL,565.61
PREMIUM,71.04
PRESSTONIC,67.37
PRESTIGE,60698.5
PRICOLLTD,6980.15
PRIMECAB,197.9
PRIMESECU,963.28
PRIMO,557.39
PRINCEPIPE,2852.48
PRITI,60.76
PRITIKA,181.92
PRITIKAUTO,224.63
PRIVISCL,13104.37
PRIZOR,778.41
PRLIND,145.18
PROFX,124.28
PROPEQUITY,219.08
PROSTARM,927.33
PROTEAN,2164.67
PROV,458.61
PROZONER,885.1
PRSMJOHNSN,6744.98
PRUDENT,11718.09
PRUDMOULI,53.86
PSB,17696.39
PSFL,61.01
PSPPROJECT,3143.59
PSRAJ,229.54
PSUBANK,2354.69
PSUBANKADD,176.45
PSUBNKBEES,3924.49
PSUBNKIETF,124.64
PTC,6224.17
PTCIL,24196.47
PTL,529.51
PUNJABCHEM,1444.49
PURPLEUTED,269.07
PURVA,5072.63
PURVFLEXI,133.45
PUSHPA,309.93
PVP,854.12
PVRINOX,10556.5
PVSL,719.88
PVTBANIETF,2826.83
PVTBANKADD,556.34
PWL,31142.05
PYRAMID,645.39
QGOLDHALF,707.92
QMSMEDI,169.2
QNIFTY,62.58
QPOWER,10764.73
QUADFUTURE,1243.6
QUAL30IETF,147.75
QUALITY30,2.63
QUESS,2944.82
QUESTLAB,249.99
QUICKHEAL,897.55
QUICKTOUCH,34.35
QUINT,194.5
QVCEL,30.67
RACE,213.71
RACLGEAR,1493.55
RADAAN,17.66
RADHIKAJWE,757.56
RADIANTCMS,446.15
RADICO,45993.94
RADIOCITY,207.07
RADIOWALLA,25.37
RAILTEL,10327.16
RAIN,4237.62
RAINBOW,12705.05
RAJESHEXPO,3503.55
RAJINDLTD,176.61
RAJMET,110.04
RAJOOENG,1041.14
RAJPALAYAM,746.84
RAJPUTANA,168.1
RAJRATAN,2261.85
RAJRILTD,1173.89
RAJSREESUG,116.57
RAJTV,122.0
RALLIS,5153.43
RAMANEWS,477.97
RAMAPHO,488.9
RAMASTEEL,948.9
RAMCOCEM,21975.19
RAMCOIND,2327.35
RAMCOSYS,1542.48
RAMKY,3484.11
RAMRAT,4142.57
RANASUG,213.61
RANEHOLDIN,1609.11
RAPPID,137.9
RATEGAIN,7149.01
RATNAMANI,18546.34
RATNAVEER,1107.99
RAYMOND,3109.99
RAYMONDLSL,4860.49
RAYMONDREL,2962.53
RBA,3823.09
RBLBANK,20893.89
RBMINFRA,420.0
RBS,231.81
RBZJEWEL,542.0
RCDL,55.01
RCF,7133.33
RCOM,265.49
READYMIX,98.63
RECLTD,93532.12
REDINGTON,16808.15
REDTAPE,7109.11
REFEX,3608.34
REFRACTORY,91.34
REGAAL,849.01
REGENCERAM,124.28
RELAXO,7475.63
RELCHEMQ,86.0
RELIABLE,139.32
RELIANCE,1943272.56
RELIGARE,7340.24
RELTD,2589.34
REMSONSIND,374.6
REMUS,807.2
RENUKA,6236.48
REPCOHOME,2546.25
REPL,140.09
REPRO,514.93
RESPONIND,4230.28
RETAIL,16.01
REXPIPES,191.84
REXPRO,50.09
RGL,1073.25
RHETAN,2338.83
RHIM,8362.28
RHL,319.81
RICHA,103.22
RICOAUTO,1528.72
RIIL,1178.03
RIIT,6641.4
RILINFRA,63.72
RISHABH,1823.23
RITCO,629.61
RITES,10491.58
RITEZONE,10.89
RKDL,52.08
RKEC,90.27
RKFORGE,10812.05
RKSWAMY,428.8
RMC,507.16
RMDRIP,936.96
RML,2252.43
RNBDENIMS,524.37
RNFI,701.7
RNPL,154.45
ROCKINGDCE,114.31
ROHLTD,938.35
ROLEXRINGS,3949.1
ROLLT,48.02
ROML,67.67
ROSSARI,2641.79
ROSSELLIND,209.25
ROSSTECH,3716.87
ROTO,1094.87
ROUTE,3317.11
RPEL,3213.84
RPGLIFE,3795.7
RPOWER,11898.61
RPPINFRA,400.85
RPPL,119.53
RPSGVENT,2818.96
